Plant Code,NAME,TYPE,COAL_USED,NGAS_USED,OIL_USED,ADDRESS,CITY,STATE,ZIP,COUNTRY,lat,long,TYPE_Clear,TYPE_Clear_2,group
2563,FLAT ROCK,CONVENTIONAL HYDROELECTRIC,0,0,0,3147 STATE HIGHWAY 3,FINE,NY,13639,USA,44.22171703,-75.07361769,HYDRO,HYDRO,HYDRO
2564,FRANKLIN (NY),CONVENTIONAL HYDROELECTRIC,0,0,0,1563 COUNTY ROUTE 48,FRANKLIN,NY,12913,USA,44.43690301,-73.97151363,HYDRO,HYDRO,HYDRO
2566,FULTON HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,28 SOUTH 1ST STREET,FULTON,NY,13069,USA,43.32411,-76.41898,HYDRO,HYDRO,HYDRO
2568,GLENWOOD HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,400 ERIN ROAD,MEDINA,NY,14103,USA,43.23594719,-78.39040986,HYDRO,HYDRO,HYDRO
2569,GRANBY,CONVENTIONAL HYDROELECTRIC,0,0,0,16 FOSTER STREET,FULTON,NY,13069,USA,43.32343135,-76.42088754,HYDRO,HYDRO,HYDRO
2571,HANNAWA,CONVENTIONAL HYDROELECTRIC,0,0,0,5849 STATE ROUTE 56,PIERREPONT,NY,13647,USA,44.61895469,-74.97309797,HYDRO,HYDRO,HYDRO
2572,HERRINGS,CONVENTIONAL HYDROELECTRIC,0,0,0,36152 NYS 3,CARTHAGE,NY,13619,USA,44.02157182,-75.65095739,HYDRO,HYDRO,HYDRO
2573,HEUVELTON,CONVENTIONAL HYDROELECTRIC,0,0,0,85 UNION STREET,VILLAGE OF HEUVELTON,NY,13654,USA,44.61739456,-75.40437826,HYDRO,HYDRO,HYDRO
2574,HIGH DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,571 WEST FIRST ST.,OSWEGO,NY,13126,USA,43.44332389,-76.49648029,HYDRO,HYDRO,HYDRO
2575,HIGH FALLS - CROGHAN NY,CONVENTIONAL HYDROELECTRIC,0,0,0,10116 HIGH FALLS ROAD,CROGHAN,NY,13327,USA,43.92452025,-75.37542926,HYDRO,HYDRO,HYDRO
2576,HIGLEY,CONVENTIONAL HYDROELECTRIC,0,0,0,100 PINE ROAD,COLTON,NY,13625,USA,44.53078638,-74.9331,HYDRO,HYDRO,HYDRO
2578,HYDRAULIC RACE,CONVENTIONAL HYDROELECTRIC,0,0,0,24 MARKET STREET,LOCKPORT,NY,14094,USA,43.17095,-78.69155,HYDRO,HYDRO,HYDRO
2579,INGHAMS,CONVENTIONAL HYDROELECTRIC,0,0,0,118 POWER HOUSE ROAD,LITTLE FALLS,NY,13329,USA,43.06085329,-74.76428583,HYDRO,HYDRO,HYDRO
2580,JOHNSONVILLE DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,RIVER ROAD,JOHNSONVILLE,NY,12094,USA,42.92028123,-73.50881157,HYDRO,HYDRO,HYDRO
2581,KAMARGO,CONVENTIONAL HYDROELECTRIC,0,0,0,100 WASHINGTON STREET,BLACK RIVER,NY,13612,USA,44.01171026,-75.79651461,HYDRO,HYDRO,HYDRO
2582,LIGHTHOUSE HILL,CONVENTIONAL HYDROELECTRIC,0,0,0,2365 COUNTY ROUTE 22,ALTMAR,NY,13302,USA,43.52342788,-75.97093321,HYDRO,HYDRO,HYDRO
2583,MACOMB,CONVENTIONAL HYDROELECTRIC,0,0,0,371 CADY ROAD,MALONE,NY,12953,USA,44.87733,-74.30629,HYDRO,HYDRO,HYDRO
2586,MINETTO,CONVENTIONAL HYDROELECTRIC,0,0,0,2796 STATE ROUTE 48,MINETTO,NY,13126,USA,43.40029482,-76.47370748,HYDRO,HYDRO,HYDRO
2588,MOSHIER,CONVENTIONAL HYDROELECTRIC,0,0,0,8691 MOSHIER ROAD,LOWVILLE,NY,13327,USA,43.87211589,-75.13602209,HYDRO,HYDRO,HYDRO
2589,NINE MILE POINT NUCLEAR STATION,NUCLEAR,0,0,0,PO BOX 63,LYCOMING,NY,13093,USA,43.52101383,-76.41032087,NUCLEAR,NUCLEAR,NUCLEAR
2590,NORFOLK,CONVENTIONAL HYDROELECTRIC,0,0,0,100D REMINGTON AVENUE,NORFOLK,NY,13667,USA,44.80549393,-74.99728609,HYDRO,HYDRO,HYDRO
2591,NORWOOD,CONVENTIONAL HYDROELECTRIC,0,0,0,12 MAPLE STREET,NORWOOD,NY,13668,USA,44.74342732,-75.00428319,HYDRO,HYDRO,HYDRO
2594,OSWEGO HARBOR POWER,NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,0,38991,85880,261 WASHINGTON BLVD.,OSWEGO,NY,13126,USA,43.45860971,-76.5314998,GAS/PET,GAS/PET,FOSSIL
2595,OSWEGO FALLS EAST,CONVENTIONAL HYDROELECTRIC,0,0,0,322 SOUTH 1ST STREET,FULTON,NY,13069,USA,43.31624699,-76.41488406,HYDRO,HYDRO,HYDRO
2596,OSWEGO FALLS WEST,CONVENTIONAL HYDROELECTRIC,0,0,0,249 RIVERSIDE AVENUE,FULTON,NY,13069,USA,43.31574699,-76.41666522,HYDRO,HYDRO,HYDRO
2597,PARISHVILLE,CONVENTIONAL HYDROELECTRIC,0,0,0,56 RIVER HOUSE DRIVE,PARISHVILLE,NY,13672,USA,44.62993659,-74.82544198,HYDRO,HYDRO,HYDRO
2598,PIERCEFIELD,CONVENTIONAL HYDROELECTRIC,0,0,0,15375 STATE ROUTE 3,PIERCEFIELD,NY,12973,USA,44.23344555,-74.56632696,HYDRO,HYDRO,HYDRO
2599,PROSPECT,CONVENTIONAL HYDROELECTRIC,0,0,0,6283 MIITARY ROAD,PROSPECT,NY,13435,USA,43.29186934,-75.14764363,HYDRO,HYDRO,HYDRO
2600,RAINBOW FALLS HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,1362 RAQUETTE RIVER ROAD,PARISHVILLE,NY,13672,USA,44.51797795,-74.82230087,HYDRO,HYDRO,HYDRO
2601,RAYMONDVILLE,CONVENTIONAL HYDROELECTRIC,0,0,0,8707 STATE HIGHWAY 56,NORFOLK,NY,13667,USA,44.83525282,-74.97971769,HYDRO,HYDRO,HYDRO
2604,SOUTH EDWARDS,CONVENTIONAL HYDROELECTRIC,0,0,0,127 GILES ROAD,FINE,NY,13639,USA,44.26791063,-75.19577913,HYDRO,HYDRO,HYDRO
2605,SCHOOL STREET,CONVENTIONAL HYDROELECTRIC,0,0,0,6 SCHOOL STREET,COHOES,NY,12047,USA,42.78499744,-73.70794435,HYDRO,HYDRO,HYDRO
2606,SCHAGHTICOKE,CONVENTIONAL HYDROELECTRIC,0,0,0,CHESNUT STREET,SCHAGHTICOKE,NY,12154,USA,42.89915708,-73.59975285,HYDRO,HYDRO,HYDRO
2607,SCHUYLERVILLE,CONVENTIONAL HYDROELECTRIC,0,0,0,10-1/2 BROAD STREET,SCHUYLERVILLE,NY,12871,USA,43.09682,-73.58211,HYDRO,HYDRO,HYDRO
2608,SEWALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,462 PEARL STREET,WATERTOWN,NY,13601,USA,43.977429,-75.895137,HYDRO,HYDRO,HYDRO
2609,SHERMAN ISLAND,CONVENTIONAL HYDROELECTRIC,0,0,0,803 CORINTH ROAD,QUEENSBURY,NY,12804,USA,43.27940238,-73.70884858,HYDRO,HYDRO,HYDRO
2610,SOFT MAPLE,CONVENTIONAL HYDROELECTRIC,0,0,0,9646 ADSIT TRAIL,CROGHAN,NY,13327,USA,43.92122317,-75.24277711,HYDRO,HYDRO,HYDRO
2611,SOUTH COLTON,CONVENTIONAL HYDROELECTRIC,0,0,0,2092 RAQUETTE RIVER ROAD,COLTON,NY,13625,USA,44.5132661,-74.88259612,HYDRO,HYDRO,HYDRO
2612,SPIER FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,400 SPIER FALLS ROAD,GANSEVOORT,NY,12801,USA,43.23457188,-73.75460174,HYDRO,HYDRO,HYDRO
2613,STARK,CONVENTIONAL HYDROELECTRIC,0,0,0,477 STARK ROAD,COLTON,NY,13625,USA,44.45501159,-74.76063943,HYDRO,HYDRO,HYDRO
2614,STEWARTS BRIDGE,CONVENTIONAL HYDROELECTRIC,0,0,0,633 ANTONE MOUNTAIN ROAD,CORINTH,NY,12846,USA,43.29762702,-73.88445624,HYDRO,HYDRO,HYDRO
2616,SUGAR ISLAND,CONVENTIONAL HYDROELECTRIC,0,0,0,480 COUNTY ROAD,POTSDAM,NY,13676,USA,44.64210764,-74.97645736,HYDRO,HYDRO,HYDRO
2617,TAYLORVILLE,CONVENTIONAL HYDROELECTRIC,0,0,0,10260 TAYLORVILLE ROAD,CROGHAN,NY,13327,USA,43.92702568,-75.32177304,HYDRO,HYDRO,HYDRO
2619,TRENTON FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,8526 TRENTON FALLS ROAD,BARNEVELD,NY,13304,USA,43.27571348,-75.15614145,HYDRO,HYDRO,HYDRO
2621,VARICK,CONVENTIONAL HYDROELECTRIC,0,0,0,411 WEST 1ST STREET,OSWEGO,NY,13126,USA,43.44854823,-76.50510087,HYDRO,HYDRO,HYDRO
2623,WATERPORT,CONVENTIONAL HYDROELECTRIC,0,0,0,1810 PARK AVENUE,WATERPORT,NY,14571,USA,43.32711355,-78.23887711,HYDRO,HYDRO,HYDRO
2624,YALEVILLE,CONVENTIONAL HYDROELECTRIC,0,0,0,121 YALEVILLE ROAD,NORFOLK,NY,13667,USA,44.76625187,-74.99949797,HYDRO,HYDRO,HYDRO
2625,BOWLINE POINT,NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS STEAM TURBINE,0,4634154,81837,140 SAMSONDALE AVE.,WEST HAVERSTRAW,NY,10993,USA,41.20543716,-73.96722436,GAS,GAS/PET,FOSSIL
2627,GRAHAMSVILLE,CONVENTIONAL HYDROELECTRIC,0,0,0,1229 STATE RTE. 55A,GRAHAMSVILLE,NY,12740,USA,41.8595328,-74.51036232,HYDRO,HYDRO,HYDRO
2628,HILLBURN,NATURAL GAS FIRED COMBUSTION TURBINE,0,4855,1,SIX 4TH STREET,HILLBURN,NY,10931,USA,41.12593769,-74.16352929,GAS,GAS/PET,FOSSIL
2629,LOVETT,CONVENTIONAL STEAM COAL; NATURAL GAS STEAM TURBINE,0,0,0,37 ELM STREET,TOMKINS COVE,NY,10986,USA,41.25512661,-73.98094405,GAS/COAL,GAS/COAL,FOSSIL
2630,MONGAUP,CONVENTIONAL HYDROELECTRIC,0,0,0,613 PLANK ROAD,FORESTBURGH,NY,12777,USA,41.532671,-74.764453,HYDRO,HYDRO,HYDRO
2631,RIO,CONVENTIONAL HYDROELECTRIC,0,0,0,72 POWER HOUSE ROAD,GLEN SPEY,NY,12780,USA,41.46216158,-74.75837043,HYDRO,HYDRO,HYDRO
2632,SHOEMAKER,NATURAL GAS FIRED COMBUSTION TURBINE,0,8124,0,71 DOLSON AVE.,MIDDLETOWN,NY,10940,USA,41.42760397,-74.41854652,GAS,GAS,FOSSIL
2633,SWINGING BRIDGE 1,CONVENTIONAL HYDROELECTRIC,0,0,0,458 COUNTY RTE. 43,FORESTBURGH,NY,12777,USA,41.57162555,-74.78266116,HYDRO,HYDRO,HYDRO
2634,SWINGING BRIDGE 2,CONVENTIONAL HYDROELECTRIC,0,0,0,458 COUNTY RTE. 43,FORESTBURGH,NY,12777,USA,41.57117545,-74.7828713,HYDRO,HYDRO,HYDRO
2638,ROCHESTER 26,CONVENTIONAL HYDROELECTRIC,0,0,0,COURT ST.,ROCHESTER,NY,14604,USA,43.15256413,-77.60991884,HYDRO,HYDRO,HYDRO
2639,ROCHESTER 2,CONVENTIONAL HYDROELECTRIC,0,0,0,FALLS ST.,ROCHESTER,NY,14614,USA,43.16134272,-77.61503565,HYDRO,HYDRO,HYDRO
2640,ROCHESTER 3,PETROLEUM LIQUIDS,0,0,0,296 MILL ST.,ROCHESTER,NY,14614,USA,43.16231147,-77.61838275,PET,PET,FOSSIL
2641,ROCHESTER 5,CONVENTIONAL HYDROELECTRIC,0,0,0,SETH GREEN DR.,ROCHESTER,NY,14621,USA,43.18028267,-77.62749102,HYDRO,HYDRO,HYDRO
2642,ROCHESTER 7,CONVENTIONAL STEAM COAL,0,0,0,1101 BEACH AVE.,ROCHESTER,NY,14612,USA,43.26894192,-77.63141274,COAL,COAL,FOSSIL
2644,ROCHESTER 9,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,BUFFALO RD.,ROCHESTER,NY,14611,USA,43.15105202,-77.65994551,GAS,GAS,FOSSIL
2646,WISCOY 170,CONVENTIONAL HYDROELECTRIC,0,0,0,RT. 19A,FILMORE,NY,14735,USA,42.5042,-78.0828,HYDRO,HYDRO,HYDRO
2678,PLANT NO 1 FREEPORT,PETROLEUM LIQUIDS,0,0,305,220 WEST SUNRISE HIGHWAY,FREEPORT,NY,11520,USA,40.65624064,-73.59232835,PET,PET,FOSSIL
2679,PLANT NO 2 FREEPORT,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,426513,3310,289 BUFFALO AVE,FREEPORT,NY,11520,USA,40.64476492,-73.56825722,GAS/PET,GAS/PET,FOSSIL
2681,GREENPORT,PETROLEUM LIQUIDS,0,0,67,400 MOORES LANE,GREENPORT,NY,11944,USA,41.10120851,-72.37183304,PET,PET,FOSSIL
2682,S A CARLSON,NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,1216763,0,136 STEELE STREET,JAMESTOWN,NY,14702,USA,42.09328236,-79.24794261,GAS,GAS,FOSSIL
2685,CRESCENT,CONVENTIONAL HYDROELECTRIC,0,0,0,SCHOOL STREET,CRESCENT,NY,12047,USA,42.80557384,-73.72268754,HYDRO,HYDRO,HYDRO
2686,VISCHER FERRY,CONVENTIONAL HYDROELECTRIC,0,0,0,496 RIVER RD,REXFORD,NY,12148,USA,42.80746,-73.84269,HYDRO,HYDRO,HYDRO
2691,BLENHEIM GILBOA,HYDROELECTRIC PUMPED STORAGE,0,0,0,397 POWER PLANT ACCESS RD,GILBOA,NY,12076,USA,42.44258064,-74.44781681,HYDRO,HYDRO,HYDRO
2692,LEWISTON NIAGARA,HYDROELECTRIC PUMPED STORAGE,0,0,0,5777 LEWISTON ROAD,LEWISTON,NY,14092,USA,43.14149064,-79.0218684,HYDRO,HYDRO,HYDRO
2693,ROBERT MOSES NIAGARA,CONVENTIONAL HYDROELECTRIC,0,0,0,5777 LEWISTON RD,LEWISTON,NY,14092,USA,43.14115651,-79.04074289,HYDRO,HYDRO,HYDRO
2694,ROBERT MOSES POWER DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,830 BARNHART  ISLAND,MASSENA,NY,13662,USA,45.00394285,-74.79951884,HYDRO,HYDRO,HYDRO
2695,CHARLES P KELLER,NATURAL GAS INTERNAL COMBUSTION ENGINE; PETROLEUM LIQUIDS,0,14328,870,110 MAPLE AVENUE,ROCKVILLE CENTRE,NY,11571,USA,40.65826491,-73.64057951,GAS/PET,GAS/PET,FOSSIL
2700,WATERTOWN,CONVENTIONAL HYDROELECTRIC,0,0,0,MARBLE STREET,WATERTOWN,NY,13601,USA,43.97812613,-75.87629573,HYDRO,HYDRO,HYDRO
2706,ASHEVILLE,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS FIRED COMBUSTION TURBINE,620610,5044435,128035,200 CP&L DRIVE,ARDEN,NC,28704,USA,35.4713192,-82.54230846,GAS/COAL,COAL/GAS/PET,FOSSIL
2707,BLEWETT,CONVENTIONAL HYDROELECTRIC; PETROLEUM LIQUIDS,0,0,2099,"ROUTE 1, BOX 148",LILESVILLE,NC,28091,USA,34.9830819,-79.87734788,HYDRO,PET,HYDRO
2708,CAPE FEAR,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,500 CP&L ROAD,MONCURE,NC,27559,USA,35.5937708,-79.05011797,COAL,COAL,FOSSIL
2709,HF LEE PLANT,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,1677 OLD SMITHFIELD ROAD,GOLDSBORO,NC,27530,USA,35.38020235,-78.08807927,COAL,COAL,FOSSIL
2710,MARSHALL DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,7602 BEAR CREEK ROAD,MARSHALL,NC,28753,USA,35.79253165,-82.71057,HYDRO,HYDRO,HYDRO
2711,MOREHEAD,PETROLEUM LIQUIDS,0,0,0,212 ARTHUR FARM ROAD,NEWPORT,NC,28557,USA,34.74588499,-76.81067119,PET,PET,FOSSIL
2712,ROXBORO,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,2415739,0,71273,1700 DUNNAWAY ROAD,SEMORA,NC,27573,USA,36.48370131,-79.07271971,COAL,COAL/PET,FOSSIL
2713,L V SUTTON STEAM,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,801 SUTTON STREAM PLANT ROAD,WILMINGTON,NC,28401,USA,34.28310713,-77.98596452,COAL,COAL,FOSSIL
2714,TILLERY,CONVENTIONAL HYDROELECTRIC,0,0,0,179 TILLERY DAM ROAD,MOUNT GILEAD,NC,27559,USA,35.20673223,-80.06461133,HYDRO,HYDRO,HYDRO
2715,WALTERS,CONVENTIONAL HYDROELECTRIC,0,0,0,1251 WATERVILLE ROAD,WATERVILLE,NC,37821,USA,35.77459924,-83.09913487,HYDRO,HYDRO,HYDRO
2718,G G ALLEN,CONVENTIONAL STEAM COAL,387090,0,19003,253 PLANT ALLEN RD,BELMONT,NC,28012,USA,35.19016618,-81.00871799,COAL,COAL/PET,FOSSIL
2719,BRIDGEWATER,CONVENTIONAL HYDROELECTRIC,0,0,0,5790 POWER HOUSE RD,MORGANTON,NC,28655,USA,35.74252221,-81.83617322,HYDRO,HYDRO,HYDRO
2721,JAMES E. ROGERS ENERGY COMPLEX,CONVENTIONAL STEAM COAL,2073830,0,48798,DUKE POWER RD #1002,CLIFFSIDE,NC,28024,USA,35.21501067,-81.76132295,COAL,COAL/PET,FOSSIL
2722,COWANS FORD,CONVENTIONAL HYDROELECTRIC,0,0,0,257 DUKE LANE,STANLEY,NC,28164,USA,35.43479753,-80.95907095,HYDRO,HYDRO,HYDRO
2723,DAN RIVER,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS FIRED COMBUSTION TURBINE,0,34637407,0,900 S EDGEWOOD RD,EDEN,NC,27288,USA,36.491051,-79.721323,GAS/COAL,GAS,FOSSIL
2726,LOOKOUT SHOALS,CONVENTIONAL HYDROELECTRIC,0,0,0,678 LOOKOUT DAM RD,STATESVILLE,NC,28625,USA,35.7575,-81.0894,HYDRO,HYDRO,HYDRO
2727,MARSHALL (NC),CONVENTIONAL STEAM COAL,3239536,0,32459,8320 EAST HWY 150,TERRELL,NC,28682,USA,35.59745362,-80.96455931,COAL,COAL/PET,FOSSIL
2728,MOUNTAIN ISLAND,CONVENTIONAL HYDROELECTRIC,0,0,0,439 MOUNTAIN ISLAND RD,MOUNT HOLLY,NC,28120,USA,35.33414431,-80.98660018,HYDRO,HYDRO,HYDRO
2729,OXFORD DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,6874 HWY 16 NORTH,CONOVER,NC,28613,USA,35.82135375,-81.19208591,HYDRO,HYDRO,HYDRO
2730,RHODHISS,CONVENTIONAL HYDROELECTRIC,0,0,0,109 POWERHOUSE RD,RHODHISS,NC,28667,USA,35.77424157,-81.43757035,HYDRO,HYDRO,HYDRO
2732,RIVERBEND,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,175 STEAMPLANT RD,MOUNT HOLLY,NC,28120,USA,35.36014538,-80.97406928,GAS/COAL,GAS/COAL,FOSSIL
2735,TURNER SHOALS,CONVENTIONAL HYDROELECTRIC,0,0,0,NORTH HWY. 9,MILL SPRINGS,NC,28756,USA,35.33477,-82.18637,HYDRO,HYDRO,HYDRO
2736,TUXEDO,CONVENTIONAL HYDROELECTRIC,0,0,0,"R1 BOX 104A, POT SHOALS RD",FLAT ROCK,NC,28731,USA,35.244974,-82.389557,HYDRO,HYDRO,HYDRO
2741,BEAR CREEK DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,4016 CANADA ROAD,TUCKASEGEE,NC,28783,USA,35.24283723,-83.07501665,HYDRO,HYDRO,HYDRO
2743,CEDAR CLIFF,CONVENTIONAL HYDROELECTRIC,0,0,0,1478 CANADA ROAD,TUCKASEGEE,NC,28783,USA,35.25357164,-83.10265667,HYDRO,HYDRO,HYDRO
2745,FRANKLIN (NC),CONVENTIONAL HYDROELECTRIC,0,0,0,564 CLYDE DOWNS ROAD,FRANKLIN,NC,28734,USA,35.21962136,-83.37065026,HYDRO,HYDRO,HYDRO
2746,MISSION,CONVENTIONAL HYDROELECTRIC,0,0,0,1765 MISSION DAM ROAD,MURPHY,NC,28906,USA,35.06491594,-83.92582852,HYDRO,HYDRO,HYDRO
2747,NANTAHALA,CONVENTIONAL HYDROELECTRIC,0,0,0,27656 WAYAH ROAD,TOPTON,NC,28781,USA,35.27122057,-83.67595044,HYDRO,HYDRO,HYDRO
2749,TENNESSEE CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,41 MOUNTAIN FARM LANE,TUCKASEGEE,NC,28783,USA,35.2193642,-83.01654977,HYDRO,HYDRO,HYDRO
2750,THORPE,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY 107,TUCKASEGEE,NC,28783,USA,35.23392788,-83.12548557,HYDRO,HYDRO,HYDRO
2751,TUCKASEGEE,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY 107,TUCKASEGEE,NC,28783,USA,35.24701,-83.12811,HYDRO,HYDRO,HYDRO
2756,GASTON,CONVENTIONAL HYDROELECTRIC,0,0,0,2369 JACK BROWN ROAD,ROANOKE RAPIDS,NC,27870,USA,36.49915,-77.81154,HYDRO,HYDRO,HYDRO
2757,KITTY HAWK,PETROLEUM LIQUIDS,0,0,0,3912 SHELBY AVENUE,KITTY HAWK,NC,27948,USA,36.06657704,-75.70034649,PET,PET,FOSSIL
2758,ROANOKE RAPIDS,CONVENTIONAL HYDROELECTRIC,0,0,0,100 OAKWOOD AVENUE,ROANOKE RAPIDS,NC,27870,USA,36.4790376,-77.67224754,HYDRO,HYDRO,HYDRO
2773,LAKE LURE,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY 6474A,LAKE LURE,NC,28746,USA,35.426475,-82.184255,HYDRO,HYDRO,HYDRO
2778,CHATUGE,CONVENTIONAL HYDROELECTRIC,0,0,0,1056 CHATUGE DAM RD,HAYESVILLE,NC,28904,USA,35.01921565,-83.79144,HYDRO,HYDRO,HYDRO
2779,FONTANA DAM,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY 28 S PO BOX 1178,FONTANA DAM,NC,28733,USA,35.45167776,-83.80459594,HYDRO,HYDRO,HYDRO
2780,HIWASSEE DAM,CONVENTIONAL HYDROELECTRIC; HYDROELECTRIC PUMPED STORAGE,0,0,0,RT. 4 BOX 170,MURPHY,NC,28906,USA,35.15086,-84.17753,HYDRO,HYDRO,HYDRO
2783,BUXTON,PETROLEUM LIQUIDS,0,0,1022,LIGHTPLANT ROAD,BUXTON,NC,27920,USA,35.26732479,-75.53494104,PET,PET,FOSSIL
2790,R M HESKETT,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE,466871,66575,0,2025 38TH ST,MANDAN,ND,58554,USA,46.866809,-100.8845697,GAS/COAL,COAL/GAS,FOSSIL
2791,WILLISTON,NATURAL GAS FIRED COMBUSTION TURBINE,0,0,0,907 WEST 2ND ST,WILLISTON,ND,58801,USA,48.14652022,-103.6182792,GAS,GAS,FOSSIL
2801,JAMESTOWN,PETROLEUM LIQUIDS,0,0,1228,2620  3RD STREET SE,JAMESTOWN,ND,58401,USA,46.90566,-98.66218,PET,PET,FOSSIL
2815,GARRISON,CONVENTIONAL HYDROELECTRIC,0,0,0,597 GARRISON DAM RD,RIVERSIDE,ND,58565,USA,47.50250886,-101.4318216,HYDRO,HYDRO,HYDRO
2817,LELAND OLDS,CONVENTIONAL STEAM COAL,2902408,0,10167,HWY 200,STANTON,ND,58571,USA,47.37053365,-101.8373587,COAL,COAL/PET,FOSSIL
2821,GRAND FORKS,PETROLEUM LIQUIDS,0,0,0,1822 MILL ROAD,GRAND FORKS,ND,58201,USA,47.93877052,-97.05626715,PET,PET,FOSSIL
2822,HARWOOD,PETROLEUM LIQUIDS,0,0,0,404 TRUMAN DR,HARWOOD,ND,58402,USA,46.98203955,-96.88118421,PET,PET,FOSSIL
2823,MILTON R YOUNG,CONVENTIONAL STEAM COAL,4298808,0,33544,3401 24TH STREET S.W.,CENTER,ND,58530,USA,47.0665753,-101.2137365,COAL,COAL/PET,FOSSIL
2824,STANTON,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,4001 HIGHWAY 200 A,STANTON,ND,58571,USA,47.28664,-101.33191,COAL,COAL,FOSSIL
2828,CARDINAL,CONVENTIONAL STEAM COAL,4016414,0,65422,STATE ROUTE 7,BRILLANT,OH,43913,USA,40.2522,-80.6486,COAL,COAL/PET,FOSSIL
2830,WALTER C BECKJORD,BATTERIES; CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,757 US RT 52,NEW RICHMOND,OH,45200,USA,38.99167229,-84.29731566,COAL,COAL,FOSSIL
2831,DICKS CREEK,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,93000,0,632 TODHUNTER RD,MONROE,OH,45050,USA,39.4649881,-84.37757098,GAS/PET,GAS,FOSSIL
2832,MIAMI FORT,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,2337778,0,38468,11021 BROWER RD.,NORTH BEND,OH,45052,USA,39.1128,-84.8036,COAL,COAL/PET,FOSSIL
2835,FIRSTENERGY ASHTABULA,CONVENTIONAL STEAM COAL,0,0,0,2133 LAKE ROAD,ASHTABULA TOWNSHIP,OH,44004,USA,41.9086,-80.7697,COAL,COAL,FOSSIL
2836,AVON LAKE,CONVENTIONAL STEAM COAL; NATURAL GAS STEAM TURBINE; PETROLEUM LIQUIDS,506367,0,26127,33570 LAKE ROAD,AVON LAKE,OH,44012,USA,41.50445,-82.05462,GAS/COAL/PET,COAL/PET,FOSSIL
2837,FIRSTENERGY EASTLAKE,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,444,10 ERIE ROAD,EASTLAKE,OH,44095,USA,41.6711,-81.4425,COAL,PET,FOSSIL
2838,FIRSTENERGY LAKE SHORE,CONVENTIONAL STEAM COAL; PETROLEUM LIQUIDS,0,0,0,6800 S MARGINAL DRIVE,CLEVELAND,OH,44103,USA,41.5356,-81.6419,COAL,COAL,FOSSIL
2840,CONESVILLE,CONVENTIONAL STEAM COAL,1883730,0,13267,47201 CR 273,CONESVILLE,OH,43811,USA,40.18495537,-81.87952181,COAL,COAL/PET,FOSSIL
2843,PICWAY,CONVENTIONAL STEAM COAL,0,0,0,US 23,LOCKBOURNE,OH,43137,USA,39.79372369,-83.00998522,COAL,COAL,FOSSIL
2847,FRANK M TAIT,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,1966880,56,2102 ARBOR BLVD,MORAINE,OH,45439,USA,39.72702699,-84.21118458,GAS/PET,GAS/PET,FOSSIL
2848,O H HUTCHINGS,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE,0,45400,10,9200 CHAUTAUQUA RD,MIAMISBURG,OH,45342,USA,39.6088,-84.2921,GAS/COAL,GAS/PET,FOSSIL
